City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,New Ulm,US,44.3125,-94.4605,65.46,49,1,6.91,clear sky
346,Lampa,CL,-33.2833,-70.9,79.07,23,0,12.66,clear sky
347,Lubao,PH,14.9167,120.55,82.42,86,19,2.77,few clouds
348,Ulladulla,AU,-35.35,150.4667,65.3,88,72,4.61,moderate rain
349,Santa Cruz De La Palma,ES,28.6835,-17.7642,71.74,60,75,14.97,broken clouds
350,Chokurdakh,RU,70.6333,147.9167,4.87,95,100,8.34,overcast clouds
351,Acapulco,MX,16.8634,-99.8901,83.52,66,91,2.95,overcast clouds
352,Bystryy Istok,RU,52.371,84.3873,22.3,81,92,5.03,overcast clouds
353,Matagami,CA,49.7502,-77.6328,46.51,71,90,16.11,overcast clouds
354,Humboldt,US,40.6665,-123.9178,44.13,91,100,1.79,overcast clouds
355,Srednekolymsk,RU,67.45,153.6833,4.5,89,100,4.16,overcast clouds
356,Nuuk,GL,64.1835,-51.7216,29.01,80,75,10.36,broken clouds
357,Rincon,US,32.296,-81.2354,47.86,94,90,3.0,moderate rain
358,Cassilandia,BR,-19.1133,-51.7342,96.67,30,72,3.49,broken clouds
359,Umm Lajj,SA,25.0213,37.2685,81.54,63,0,6.85,clear sky
360,Nishihara,JP,26.1842,127.7558,75.25,86,75,13.8,broken clouds
361,Dwarka,IN,22.2394,68.9678,80.89,52,54,13.8,broken clouds
362,Mayo,US,38.8876,-76.5119,57.74,57,1,13.0,clear sky
363,Gander,CA,48.9682,-54.5906,39.33,69,75,13.0,broken clouds
364,Brookhaven,US,31.5791,-90.4407,61.75,54,35,6.91,scattered clouds
365,College Place,US,46.0493,-118.3883,50.38,87,90,3.44,overcast clouds
366,Pangai,TO,-19.8,-174.35,77.4,78,66,14.0,broken clouds
367,Dryden,CA,49.7833,-92.7503,46.69,81,90,9.22,overcast clouds
368,Mabaruma,GY,8.2,-59.7833,80.6,91,100,5.06,light rain
369,Mumford,GH,5.2618,-0.759,81.73,78,80,9.26,broken clouds
370,Hambantota,LK,6.1241,81.1185,79.63,79,100,13.71,light rain
371,Ixtapa,MX,20.7,-105.2,82.22,78,3,5.01,clear sky
372,Luebo,CD,-5.35,21.4167,79.41,63,97,1.81,overcast clouds
373,Rosetta,EG,31.4044,30.4164,73.22,68,0,11.65,clear sky
374,Yarmouth,US,41.7057,-70.2286,53.71,52,1,5.99,clear sky
375,Yerbogachen,RU,61.2767,108.0108,14.86,95,98,6.55,overcast clouds
376,Krasnoselkup,RU,65.7,82.4667,28.89,97,100,24.02,snow
377,Port Blair,IN,11.6667,92.75,81.16,80,87,7.11,overcast clouds
378,Makakilo City,US,21.3469,-158.0858,75.56,74,1,5.75,clear sky
379,Sholapur,IN,17.6833,75.9167,75.47,49,30,13.87,scattered clouds
380,Mount Isa,AU,-20.7333,139.5,76.77,65,82,4.61,light rain
381,Gamba,GA,-2.65,10.0,78.51,85,92,8.59,overcast clouds
382,Zagreb,HR,45.8131,15.9775,50.9,69,0,1.14,clear sky
383,Mudon,MM,16.2578,97.7164,77.04,85,19,2.64,few clouds
384,Guerrero Negro,MX,27.9769,-114.0611,71.69,62,3,4.85,clear sky
385,Qeshm,IR,26.9581,56.2719,82.27,60,0,7.63,clear sky
386,Churapcha,RU,62.0025,132.4325,-3.89,100,97,2.71,overcast clouds
387,Hobyo,SO,5.3505,48.5268,81.25,65,23,11.43,few clouds
388,Bolobo,CD,-2.1667,16.2333,73.18,95,100,2.35,moderate rain
389,Kingsport,US,36.5484,-82.5618,55.36,46,40,3.0,scattered clouds
390,Ambilobe,MG,-13.2,49.05,77.59,81,63,2.98,broken clouds
391,Muscat,OM,23.6139,58.5922,80.28,52,1,11.77,clear sky
392,Kalmunai,LK,7.4167,81.8167,79.34,82,98,3.47,overcast clouds
393,Rocha,UY,-34.4833,-54.3333,65.88,55,100,14.2,overcast clouds
394,Lingao,CN,19.9103,109.6859,74.46,87,10,11.45,light rain
395,Nurota,UZ,40.5614,65.6886,30.29,33,0,5.84,clear sky
396,Kysyl-Syr,RU,63.8986,122.7617,1.49,99,100,4.09,overcast clouds
397,Lashio,MM,22.9333,97.75,61.38,98,7,1.41,clear sky
398,Pointe Michel,DM,15.25,-61.3833,90.54,51,20,5.75,few clouds
399,Andenes,NO,69.3143,16.1194,38.07,93,20,5.75,few clouds
400,Kayerkan,RU,69.3497,87.7602,14.13,91,100,14.79,light snow
401,Langsa,ID,4.4683,97.9683,75.51,96,99,2.68,heavy intensity rain
402,Ladario,BR,-19.0047,-57.6017,66.49,77,90,11.5,overcast clouds
403,Avera,US,33.194,-82.5271,52.75,49,100,14.99,overcast clouds
404,Poum,NC,-20.2333,164.0167,73.51,67,88,5.59,overcast clouds
405,Labuhan,ID,-6.8844,112.2051,83.01,72,93,3.78,overcast clouds
406,Natal,BR,-5.795,-35.2094,88.45,66,75,11.5,broken clouds
407,Manzhouli,CN,49.6,117.4333,15.12,43,0,7.45,clear sky
408,Garowe,SO,8.4054,48.4845,79.38,37,40,12.33,scattered clouds
409,Luanda,AO,-8.8368,13.2343,77.4,83,68,18.37,broken clouds
410,Dawson Creek,CA,55.7666,-120.2362,33.44,75,1,9.22,clear sky
411,Yambio,SS,4.5721,28.3955,75.58,76,53,4.54,broken clouds
412,Mahibadhoo,MV,3.7833,72.9667,83.12,71,89,15.1,overcast clouds
413,Enumclaw,US,47.2043,-121.9915,43.99,96,100,6.2,overcast clouds
414,Antibes,FR,43.5624,7.1278,60.1,59,40,6.91,scattered clouds
415,Wakkanai,JP,45.4094,141.6739,48.43,75,64,23.11,broken clouds
416,Santa Rosa,PH,14.3122,121.1114,82.38,77,28,5.77,scattered clouds
417,Bom Jesus Da Lapa,BR,-13.255,-43.4181,86.4,49,84,8.79,broken clouds
418,Lata,PT,40.1629,-8.3327,58.08,49,0,6.55,clear sky
419,Raudeberg,NO,61.9875,5.1352,43.47,71,100,5.99,light rain
420,Vanimo,PG,-2.6741,141.3028,76.78,90,71,4.68,broken clouds
421,Ndele,CF,8.4109,20.6473,82.13,52,94,2.37,overcast clouds
422,Dongsheng,CN,39.8161,109.9776,15.96,74,100,14.74,overcast clouds
423,Belfast,GB,54.5833,-5.9333,52.38,75,75,12.66,broken clouds
424,Siderno,IT,38.2779,16.302,73.33,93,100,8.61,overcast clouds
425,Matam,SN,15.6175,-13.3303,102.2,25,0,4.61,clear sky
426,Marrakesh,MA,31.6315,-8.0083,66.27,30,0,9.22,clear sky
427,La Rioja,ES,42.25,-2.5,43.48,82,34,7.61,scattered clouds
428,Salinopolis,BR,-0.6136,-47.3561,86.97,62,94,9.57,overcast clouds
429,Constitucion,CL,-35.3333,-72.4167,59.85,60,44,6.6,scattered clouds
430,Kirkwall,GB,58.9848,-2.9587,50.05,87,75,28.77,broken clouds
431,Port Hawkesbury,CA,45.6169,-61.3485,49.59,50,1,7.0,clear sky
432,Zhangye,CN,38.9342,100.4517,8.29,67,12,5.68,few clouds
433,Perelyub,RU,51.8667,50.3667,41.63,39,100,20.89,overcast clouds
434,Duncan,US,34.5023,-97.9578,59.36,55,1,9.22,clear sky
435,Puteyets,RU,65.1716,57.091,38.37,94,100,14.5,overcast clouds
436,Sao Joao Do Paraiso,BR,-15.3136,-42.0144,83.35,54,72,5.37,broken clouds
437,Spirovo,RU,57.419,34.9766,38.5,93,100,8.63,overcast clouds
438,Todos Santos,MX,23.45,-110.2167,87.01,68,67,3.56,broken clouds
439,Ancud,CL,-41.8697,-73.8203,62.13,65,4,9.48,clear sky
440,Klaksvik,FO,62.2266,-6.589,49.12,98,100,27.09,overcast clouds
441,Suez,EG,29.9737,32.5263,72.82,67,0,13.27,clear sky
442,Birao,CF,10.2849,22.7882,84.49,27,88,5.88,overcast clouds
443,Dolores,AR,-36.3132,-57.6792,69.01,35,100,10.49,overcast clouds
444,Polis,CY,35.0367,32.4264,71.42,54,11,7.05,few clouds
445,Akureyri,IS,65.6835,-18.0878,33.73,93,90,10.36,light rain
446,Marsa Matruh,EG,31.3525,27.2453,71.28,71,0,8.46,clear sky
447,Marzuq,YE,14.4,46.4667,73.67,21,87,3.13,overcast clouds
448,Vredendal,ZA,-31.6683,18.5012,63.72,56,2,19.62,clear sky
449,Eldorado,BR,-23.7869,-54.2836,85.77,58,88,2.64,overcast clouds
450,Hailey,US,43.5196,-114.3153,44.91,73,90,0.0,overcast clouds
451,Bogo,PH,11.0517,124.0055,80.69,82,98,7.43,overcast clouds
452,Katherine,AU,-14.4667,132.2667,82.72,69,75,0.0,broken clouds
453,Linguere,SN,15.3953,-15.1193,101.88,17,53,3.51,broken clouds
454,Pierre,US,44.3683,-100.351,61.29,50,1,6.91,clear sky
455,Mapiripan,CO,2.8892,-72.1256,86.76,62,55,8.75,broken clouds
456,Kaeo,NZ,-35.1,173.7833,55.33,96,21,3.49,few clouds
457,Quatre Cocos,MU,-20.2078,57.7625,76.08,78,74,13.35,broken clouds
458,Boyuibe,BO,-20.4167,-63.2833,69.71,60,100,9.19,overcast clouds
459,Korla,CN,41.7597,86.1469,27.37,41,0,4.63,clear sky
460,Lalibela,ET,12.0333,39.0333,61.7,43,79,8.16,broken clouds
461,Alyangula,AU,-13.8483,136.4192,76.87,100,43,0.0,scattered clouds
462,Shache,CN,38.4167,77.2406,35.67,26,86,4.81,overcast clouds
463,Xiaoweizhai,CN,26.1903,107.5125,61.92,98,99,3.78,overcast clouds
464,Kerema,PG,-7.9631,145.7785,78.26,89,24,2.28,few clouds
465,Szczytno,PL,53.5626,20.9875,46.33,87,75,12.66,broken clouds
466,High Rock,BS,26.6208,-78.2833,73.42,83,82,22.57,broken clouds
467,Akonolinga,CM,3.7667,12.25,72.09,94,93,1.19,light rain
468,Taltal,CL,-25.4,-70.4833,66.67,63,7,9.62,clear sky
469,Hualmay,PE,-11.0964,-77.6139,69.66,72,60,10.63,broken clouds
470,Yeppoon,AU,-23.1333,150.7333,71.38,78,59,9.48,broken clouds
471,Kyra,RU,49.5776,111.9753,12.15,57,0,2.59,clear sky
472,San Matias,BO,-16.3667,-58.4,65.71,95,100,5.06,overcast clouds
473,Ucluelet,CA,48.9329,-125.5528,42.1,93,100,5.99,overcast clouds
474,Tecolutla,MX,20.4833,-97.0167,73.65,73,100,8.72,overcast clouds
475,Shelburne,CA,44.0787,-80.2041,48.69,60,80,13.24,broken clouds
476,Cayenne,GF,4.9333,-52.3333,86.04,80,0,3.0,light rain
477,Sokoto,NG,13.0609,5.239,90.7,13,31,9.98,scattered clouds
478,Aleksandrovka,UA,46.8383,32.7612,52.39,66,89,8.23,overcast clouds
479,Boden,SE,65.8252,21.6886,28.4,89,48,5.19,scattered clouds
480,Yuanping,CN,38.7153,112.7575,20.59,93,100,9.66,snow
481,Sindor,RU,62.8629,51.8905,39.56,92,97,9.55,overcast clouds
482,Slave Lake,CA,55.2834,-114.769,39.18,56,1,16.11,clear sky
483,Praia Da Vitoria,PT,38.7333,-27.0667,71.85,83,40,21.68,scattered clouds
484,Zhenlai,CN,45.8495,123.2973,23.38,40,100,5.41,overcast clouds
485,Palasbari,IN,26.1361,91.5486,69.85,83,20,0.0,mist
486,Gizo,SB,-8.103,156.8419,81.66,74,27,5.68,scattered clouds
487,San Andres,CO,12.5847,-81.7006,87.82,70,40,11.5,scattered clouds
488,Porto Belo,BR,-27.1578,-48.5531,75.63,80,98,5.08,overcast clouds
489,Anadyr,RU,64.75,177.4833,-8.34,99,100,5.68,overcast clouds
490,Vestmannaeyjar,IS,63.4427,-20.2734,38.39,87,90,23.02,overcast clouds
491,Dharmabad,IN,18.9,77.85,68.81,61,40,6.11,scattered clouds
492,Challans,FR,46.8436,-1.8749,49.91,74,87,5.66,overcast clouds
493,Taoudenni,ML,22.6783,-3.9836,87.94,13,0,7.36,clear sky
494,Geraldton,AU,-28.7667,114.6,59.41,77,23,10.36,few clouds
495,Peyima,SL,8.7,-11.0333,84.56,64,23,1.79,few clouds
496,Along,IN,28.1667,94.7667,57.49,76,25,2.19,scattered clouds
497,Palmer,US,42.1584,-72.3287,52.61,47,20,0.0,few clouds
498,Billund,DK,55.7335,9.1078,53.2,93,90,10.36,drizzle
499,Olga,RU,43.7444,135.2892,40.08,65,89,8.1,overcast clouds
500,Roald,NO,62.5833,6.1333,42.01,60,0,9.22,clear sky
501,Douentza,ML,14.9951,-2.9517,98.64,15,64,5.3,broken clouds
502,Henties Bay,NA,-22.116,14.2845,61.45,77,20,13.02,few clouds
503,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,21,5.75,few clouds
504,Bonavista,CA,48.6499,-53.1147,43.12,65,72,22.26,broken clouds
505,Dingle,PH,10.9995,122.6711,76.96,92,99,5.75,heavy intensity rain
506,Tautira,PF,-17.7333,-149.15,80.62,78,85,6.76,light rain
507,Allada,BJ,6.6655,2.1514,81.36,82,88,6.58,light rain
508,Krasnyy Chikoy,RU,50.3643,108.7512,9.72,59,9,3.33,clear sky
509,Mbaiki,CF,3.8678,17.9892,75.07,90,100,2.28,light rain
510,Leningradskiy,RU,69.3833,178.4167,-12.28,88,2,5.41,clear sky
511,Coihaique,CL,-45.5752,-72.0662,68.61,30,0,10.36,clear sky
512,Vila Velha,BR,-20.3297,-40.2925,76.95,73,75,7.0,broken clouds
513,Shahpur Chakar,PK,26.155,68.6509,71.62,21,62,4.45,broken clouds
514,Kieta,PG,-6.2167,155.6333,79.34,80,82,4.38,broken clouds
515,Xai-Xai,MZ,-25.0519,33.6442,78.12,74,91,14.38,overcast clouds
516,Nola,IT,40.922,14.5329,63.93,99,97,7.36,overcast clouds
517,Port Hedland,AU,-20.3167,118.5667,78.85,83,12,12.66,few clouds
518,Little Current,CA,45.9793,-81.9248,50.09,62,99,18.34,overcast clouds
519,Iwanai,JP,42.9744,140.5089,42.3,87,8,3.51,clear sky
520,Mangrol,IN,21.1167,70.1167,80.46,63,100,3.58,overcast clouds
521,Batemans Bay,AU,-35.7167,150.1833,64.2,90,91,3.87,light rain
522,Pecos,US,31.4229,-103.4932,64.06,71,1,4.61,clear sky
523,Arlit,NE,18.7369,7.3853,90.3,11,0,7.34,clear sky
524,Natchez,US,31.5604,-91.4032,58.44,72,90,5.75,overcast clouds
525,Egvekinot,RU,66.3167,-179.1667,-12.51,93,54,1.43,broken clouds
526,Otradnoye,RU,59.7775,30.8181,40.03,89,66,6.35,moderate rain
527,Farafangana,MG,-22.8167,47.8333,72.7,73,60,4.9,broken clouds
528,Saint Anthony,US,45.0205,-93.218,62.44,54,1,1.99,clear sky
529,Manuk Mangkaw,PH,4.8,119.85,83.55,73,72,5.23,broken clouds
530,Chihuahua,MX,28.5,-106.0,72.28,19,7,3.24,clear sky
531,Japura,ID,-0.3167,102.35,75.4,96,100,2.77,overcast clouds
532,Itoman,JP,26.1247,127.6694,75.97,85,75,17.27,broken clouds
533,Inndyr,NO,67.0338,14.0276,41.04,84,100,13.2,overcast clouds
534,Pangnirtung,CA,66.1451,-65.7125,24.8,42,75,6.91,broken clouds
535,Vuktyl,RU,63.8567,57.3094,38.37,93,100,11.81,overcast clouds
536,Itacoatiara,BR,-3.1431,-58.4442,92.7,45,66,1.95,broken clouds
537,Djibo,BF,14.1022,-1.6306,98.58,12,18,7.63,few clouds
538,Yamada,JP,39.4667,141.95,50.04,82,9,5.14,clear sky
539,Tateyama,JP,34.9833,139.8667,59.09,72,100,13.98,moderate rain
540,Temiscaming,CA,46.7212,-79.0971,50.68,57,60,9.22,broken clouds
541,Chimoio,MZ,-19.1164,33.4833,82.26,54,20,4.61,few clouds
542,The Valley,AI,18.217,-63.0578,87.66,62,20,13.8,few clouds
543,Okhotsk,RU,59.3833,143.3,19.83,95,100,22.95,snow
544,San Carlos De Bariloche,AR,-41.1456,-71.3082,69.55,14,0,13.8,clear sky
545,Bardiyah,LY,31.7561,25.0865,71.55,69,45,9.26,scattered clouds
546,Kuala Terengganu,MY,5.3302,103.1408,80.55,94,40,3.44,scattered clouds
547,Uvarovka,RU,55.5278,35.6061,42.89,78,92,13.67,overcast clouds
548,Petrozavodsk,RU,61.7849,34.3469,36.86,93,100,8.95,overcast clouds
549,Xuzhou,CN,34.1805,117.1571,60.73,86,97,9.24,overcast clouds
550,Plettenberg Bay,ZA,-34.0527,23.3716,60.66,69,92,3.36,overcast clouds
551,Rio Gallegos,AR,-51.6226,-69.2181,62.65,39,40,6.91,scattered clouds
552,Fort Myers,US,26.6217,-81.8406,73.35,74,90,17.27,overcast clouds
553,Husavik,IS,66.0449,-17.3389,33.71,95,100,12.77,light rain
554,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,67,75,15.01,broken clouds
555,Belmonte,BR,-15.8631,-38.8828,82.4,84,77,9.8,broken clouds
556,Termiz,UZ,37.2242,67.2783,33.89,64,7,4.61,haze
557,Talcahuano,CL,-36.7167,-73.1167,56.88,77,90,5.75,overcast clouds
558,Haines Junction,CA,60.7522,-137.5108,19.35,93,100,0.0,overcast clouds
559,Warrington,GB,53.3925,-2.5802,56.98,90,75,4.0,broken clouds
560,Flinders,AU,-34.5833,150.8552,65.48,89,57,4.0,broken clouds
561,Sambava,MG,-14.2667,50.1667,76.24,84,68,11.34,broken clouds
562,Koungou,YT,-12.7336,45.2042,82.11,69,75,8.05,broken clouds
563,Nisia Floresta,BR,-6.0911,-35.2086,88.61,51,93,12.46,overcast clouds
564,Chor,PK,25.5167,69.7667,81.63,18,65,6.17,broken clouds
565,Codrington,AU,-38.2667,141.9667,51.93,73,100,9.57,overcast clouds
566,Jalu,LY,29.0331,21.5482,77.04,29,0,7.11,clear sky
567,Necochea,AR,-38.5473,-58.7368,62.04,42,78,11.9,broken clouds
568,Moose Factory,CA,51.2585,-80.6094,51.8,62,1,18.41,clear sky
569,Sur,OM,22.5667,59.5289,77.22,54,0,4.47,clear sky
570,Cozumel,MX,20.5083,-86.9458,83.95,64,20,4.0,few clouds
571,Richards Bay,ZA,-28.783,32.0377,70.45,93,53,7.16,light rain
572,Molokovo,RU,58.1661,36.7628,40.62,85,96,12.84,overcast clouds
573,Saint Joseph,US,39.7686,-94.8466,60.48,64,1,9.22,clear sky
574,Gladstone,AU,-23.85,151.25,75.13,73,40,8.05,scattered clouds
575,Nanortalik,GL,60.1432,-45.2371,33.94,82,100,9.15,overcast clouds
576,Cherskiy,RU,68.75,161.3,1.44,83,72,10.56,broken clouds
577,Carutapera,BR,-1.195,-46.02,88.74,56,70,8.9,broken clouds
578,Hami,CN,42.8,93.45,25.03,40,0,4.41,clear sky
579,Novi Ligure,IT,44.7608,8.7896,56.68,79,27,3.0,scattered clouds
580,Glens Falls,US,43.3095,-73.644,51.33,59,60,3.0,broken clouds
581,Vejle,DK,55.7093,9.5357,53.85,94,100,8.99,overcast clouds
582,Ternate,ID,0.8,127.4,81.18,79,92,3.83,overcast clouds
583,Portland,US,45.5234,-122.6762,52.11,86,75,4.0,light rain
584,Falun,SE,60.6036,15.626,36.01,89,38,3.11,scattered clouds
585,Nouadhibou,MR,20.931,-17.0347,75.18,53,0,16.11,clear sky
586,Bara,NG,10.3744,10.7288,86.79,22,92,4.88,overcast clouds
587,Capelinha,BR,-17.6914,-42.5158,76.19,73,97,3.2,overcast clouds
588,Beipiao,CN,41.7919,120.7792,22.59,89,100,17.27,snow
589,Corowa,AU,-36.0333,146.3833,61.38,94,99,6.38,overcast clouds
590,Tilichiki,RU,60.4667,166.1,21.29,96,99,3.09,overcast clouds
591,Sai Buri,TH,6.7013,101.6168,79.12,86,99,5.08,overcast clouds
592,Yar-Sale,RU,66.8333,70.8333,33.49,98,100,17.81,overcast clouds
593,Prince Rupert,CA,54.3161,-130.3201,38.89,93,100,8.05,light rain
594,Morondava,MG,-20.2833,44.2833,78.01,70,1,11.68,clear sky
595,Montgomery,US,39.1501,-77.1997,55.81,48,1,3.0,clear sky
596,Negombo,LK,7.2083,79.8358,80.65,83,20,6.91,moderate rain
597,Bambanglipuro,ID,-7.95,110.2833,78.87,84,98,1.5,light rain
598,Tanout,NE,14.9709,8.8879,89.08,9,84,8.95,broken clouds
599,Camacha,PT,33.0833,-16.3333,66.96,60,75,17.27,broken clouds
600,Mvomero,TZ,-6.25,38.6667,77.31,79,41,6.31,scattered clouds
601,Mehran,IR,33.1222,46.1646,69.28,34,3,4.99,clear sky
602,Angoche,MZ,-16.2325,39.9086,75.87,87,29,6.53,scattered clouds
603,Kiruna,SE,67.8557,20.2251,29.32,93,90,3.44,overcast clouds
604,Onega,RU,63.9061,38.1404,37.33,97,100,6.69,overcast clouds
605,Itigi,TZ,-5.7,34.4833,78.8,21,100,7.11,overcast clouds
606,Mackay,AU,-21.15,149.2,72.05,88,27,2.3,scattered clouds
607,Lasa,IT,46.6166,10.7002,38.28,74,0,2.8,clear sky
608,Bose,IT,45.4612,8.0137,50.31,65,3,1.59,clear sky
609,Shaunavon,CA,49.6501,-108.4181,46.18,39,96,14.36,overcast clouds
610,Popondetta,PG,-8.7537,148.2534,74.23,92,25,2.33,scattered clouds
611,Hay River,CA,60.8156,-115.7999,30.18,93,90,2.3,light snow
612,Petersburg,US,37.2279,-77.4019,55.62,65,90,11.5,overcast clouds
613,Ubon Ratchathani,TH,15.1667,105.1667,78.69,82,61,2.98,broken clouds
614,Lanzhou,CN,36.0564,103.7922,18.68,64,96,4.14,overcast clouds
615,Novichikha,RU,52.204,81.3877,22.06,87,96,14.56,overcast clouds
616,Whyalla,AU,-33.0333,137.5833,60.69,88,90,11.5,overcast clouds
617,Muli,MV,2.9167,73.5667,82.72,73,69,13.96,broken clouds
618,Mitha Tiwana,PK,32.2486,72.1108,69.78,32,0,3.83,clear sky
619,Crixas,BR,-14.5489,-49.9692,88.25,53,96,4.41,light rain
620,Sandusky,US,41.3501,-83.1332,52.95,48,15,3.0,few clouds
621,Druzhnaya Gorka,RU,59.2761,30.1425,36.68,94,76,6.29,broken clouds
622,Bernay,FR,49.1667,0.6667,51.04,85,100,1.99,overcast clouds
623,Port Said,EG,31.2565,32.2841,75.79,73,59,14.45,broken clouds
624,Casas Grandes,MX,30.3667,-107.95,69.44,23,0,2.17,clear sky
625,Trincomalee,LK,8.5711,81.2335,78.71,87,97,10.85,moderate rain
626,Tsaratanana,MG,-16.7833,47.65,84.61,47,78,5.93,broken clouds
627,Ouallam,NE,14.3188,2.0866,96.26,11,48,7.29,scattered clouds
628,Christchurch,NZ,-43.5333,172.6333,54.91,89,90,5.01,overcast clouds
629,Porto Novo,BJ,6.4965,2.6036,82.22,74,99,7.56,overcast clouds
630,Rawlins,US,41.7911,-107.2387,59.43,29,1,24.16,clear sky
631,Taft,IR,31.7471,54.2088,44.55,76,90,2.3,overcast clouds
632,Tatawin,TN,32.9297,10.4518,74.28,50,97,10.29,overcast clouds
633,Terrace,CA,54.5163,-128.6035,37.42,100,90,4.61,overcast clouds
634,Nioro,GM,13.35,-15.75,95.99,28,36,2.13,scattered clouds
635,Kloulklubed,PW,7.0419,134.2556,79.3,74,85,8.48,overcast clouds
636,Merei,RO,45.1333,26.6833,59.11,58,78,5.44,broken clouds
637,Gagnoa,CI,6.1293,-5.9437,78.78,86,79,4.97,light rain
638,Terrace Bay,CA,48.7834,-87.1,46.02,87,100,16.17,overcast clouds
639,Naryan-Mar,RU,67.6713,53.087,34.0,98,100,9.46,overcast clouds
640,Lac Du Bonnet,CA,50.2536,-96.0612,49.05,68,1,6.91,clear sky
641,Tessalit,ML,20.1986,1.0114,92.77,11,9,6.2,clear sky
642,Laguna,US,38.421,-121.4238,61.47,88,1,1.01,clear sky
643,Kirovsk,UA,48.6375,38.6428,52.52,77,98,5.97,overcast clouds
644,Ustyuzhna,RU,58.8394,36.4321,41.07,81,99,12.26,overcast clouds
645,Kailua,US,21.4022,-157.7394,77.02,76,20,9.22,few clouds
646,San Jeronimo,PE,-11.9472,-75.2829,62.11,51,57,4.27,broken clouds
647,Yangjiang,CN,21.85,111.9667,74.12,85,7,1.03,clear sky
648,Bestobe,KZ,52.4994,73.0975,32.02,58,100,14.72,overcast clouds
649,Bandarbeyla,SO,9.4942,50.8122,77.61,72,33,12.17,scattered clouds
650,Barra,BR,-11.0894,-43.1417,75.4,78,99,2.8,overcast clouds
651,Inuvik,CA,68.3499,-133.7218,17.64,92,75,8.05,broken clouds
652,Rognan,NO,67.0953,15.3878,41.14,94,97,5.64,light rain
653,Mildura,AU,-34.2,142.15,59.07,100,75,8.05,broken clouds
654,Kasongo-Lunda,CD,-6.4667,16.8167,74.93,92,94,3.09,moderate rain
655,Damietta,EG,31.4165,31.8133,74.61,71,28,11.99,scattered clouds
656,Ouagadougou,BF,12.3642,-1.5383,98.73,23,20,8.05,few clouds
657,Apiai,BR,-24.5094,-48.8425,80.37,49,31,4.29,moderate rain
658,Hovd,MN,48.0056,91.6419,15.73,33,42,2.01,scattered clouds
659,Manaure,CO,11.7751,-72.4445,89.22,55,22,18.32,few clouds
660,La Reforma,MX,25.0833,-108.05,87.75,44,13,4.76,few clouds
661,Muzaffarabad,PK,34.37,73.4711,55.85,42,2,6.13,clear sky
662,Ballina,AU,-28.8667,153.5667,62.56,91,91,2.3,overcast clouds
663,Margate,GB,51.3813,1.3862,55.11,77,87,4.0,overcast clouds
664,Copiapo,CL,-27.3667,-70.3333,62.29,23,0,10.22,clear sky
665,Mogadishu,SO,2.0371,45.3438,79.54,76,38,14.0,scattered clouds
666,Kidal,ML,18.4411,1.4078,93.06,11,5,4.12,clear sky
667,Chabahar,IR,25.2919,60.643,78.91,63,0,7.36,clear sky
668,Bartica,GY,6.4,-58.6167,79.12,92,100,4.38,moderate rain
669,Blacksburg,US,37.2296,-80.4139,51.87,46,1,4.61,clear sky
670,Donegal,IE,54.65,-8.1167,51.84,69,83,20.98,broken clouds
671,Kyabe,TD,9.4515,18.9449,87.6,39,52,2.21,broken clouds
672,Huangpi,CN,30.8845,114.3779,64.51,94,75,8.95,light rain
673,Patamundai,IN,20.5667,86.5667,70.72,67,7,1.72,clear sky
674,Buala,SB,-8.145,159.5921,79.99,80,46,8.72,light rain
675,Samarai,PG,-10.6167,150.6667,82.2,77,53,13.58,broken clouds
676,Imbituba,BR,-28.24,-48.6703,74.82,88,98,5.17,overcast clouds
677,Velky Osek,CZ,50.0987,15.1863,46.62,71,5,5.39,clear sky
678,Plouzane,FR,48.3833,-4.6167,53.65,85,75,8.05,broken clouds
679,Ekibastuz,KZ,51.6667,75.3667,30.07,63,97,13.4,overcast clouds
680,Nogliki,RU,51.8333,143.1667,23.13,68,95,23.06,overcast clouds
681,Bafata,GW,12.1667,-14.75,94.86,41,71,0.56,broken clouds
682,Gumdag,TM,39.2061,54.5906,44.26,22,64,17.16,broken clouds
683,Namie,JP,37.4833,141.0,44.78,84,3,5.1,clear sky
684,Praia,CV,14.9215,-23.5087,84.74,58,40,19.57,scattered clouds
685,Murray Bridge,AU,-35.1167,139.2667,59.43,81,97,11.79,overcast clouds
686,Varhaug,NO,58.6147,5.6457,48.88,89,100,18.66,moderate rain
687,Broken Hill,AU,-31.95,141.4333,64.11,82,75,13.8,broken clouds
688,Kopavogur,IS,64.1123,-21.913,37.11,81,90,13.8,light rain
689,Bikin,RU,46.8161,134.26,22.05,35,100,6.24,overcast clouds
690,Ourinhos,BR,-22.9789,-49.8706,91.15,36,83,4.0,broken clouds
691,Yerofey Pavlovich,RU,53.9667,121.9667,12.88,49,38,0.78,scattered clouds
692,Karratha,AU,-20.7377,116.8463,77.38,67,49,14.03,scattered clouds
693,Lumberton,US,34.6182,-79.0086,55.35,58,100,18.81,moderate rain
694,Innisfail,AU,-17.5333,146.0333,72.55,81,11,1.88,few clouds
695,Vad,RU,55.5301,44.2114,45.28,83,91,14.52,overcast clouds
696,Alofi,NU,-19.0595,-169.9187,73.29,94,53,6.91,light rain
